2022-05-07 13:23:13,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:24:13,Mostly sunny,17.9,20.9,48,6.7,NNW,12.6,16.1,1026.0
2022-05-07 13:25:14,Mostly sunny,17.9,18.7,47,6.5,N,13.7,16.1,1026.0
2022-05-07 13:26:14,Mostly sunny,17.9,18.7,47,6.5,N,13.7,16.1,1026.0
2022-05-07 13:27:15,Mostly sunny,17.9,18.7,47,6.5,N,13.7,16.1,1026.0
2022-05-07 13:28:15,Mostly sunny,17.9,18.7,47,6.5,N,13.7,16.1,1026.0
2022-05-07 13:29:15,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:30:16,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:31:16,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:32:17,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:33:18,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:34:18,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:35:19,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:36:19,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:37:19,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:38:20,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:39:20,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:40:21,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:41:21,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:42:22,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:43:22,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:44:22,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:45:23,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:46:23,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:47:24,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:48:25,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:49:25,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:50:25,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:51:26,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:52:26,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:53:26,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:54:27,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:55:27,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:56:27,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:57:28,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:58:28,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 13:59:29,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 14:00:29,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 14:01:29,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-07 14:02:30,Mostly sunny,17.9,20.2,47,6.5,N,13.7,16.1,1027.0
2022-05-10 12:29:37,Mostly cloudy,16.8,15.8,46,5.2,WSW,22.6,16.1,1014.0
2022-05-13 11:26:31,Partly sunny,16.1,15.5,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:27:31,Partly sunny,16.1,15.5,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:28:32,Partly sunny,16.1,15.5,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:29:32,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:30:32,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:31:33,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:32:33,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:33:33,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:34:34,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:35:34,Mostly cloudy,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:36:34,Mostly cloudy,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:37:35,Mostly cloudy,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:38:35,Mostly cloudy,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:39:36,Mostly cloudy,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:40:37,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:41:37,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:42:38,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:43:39,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:44:39,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:45:39,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:46:40,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:47:40,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:48:41,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:49:41,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:50:42,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:51:42,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:52:42,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:53:43,Mostly cloudy,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:54:43,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:55:43,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:56:44,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:57:44,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:58:44,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 11:59:45,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 12:00:45,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 12:01:45,Partly sunny,16.1,15.2,53,6.6,W,20.5,16.1,1019.0
2022-05-13 12:02:46,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
2022-05-13 12:03:46,Partly sunny,16.1,15.9,53,6.6,W,20.5,16.1,1019.0
